Car_ID,Brand,Model,Year,Fuel_Type,Color,Mileage_kmpl
C28348,Ford,Nexon,2015,Diesel,Green,16.59
C28349,Ford,XUV500,2009,Diesel,Yellow,14.91
C28350,Kia,Duster,2013,Hybrid,Black,24.95
C28351,Honda,Ecosport,2024,Hybrid,Black,10.23
C28352,Toyota,XUV500,2015,Diesel,Red,14.65
C28353,Maruti,Polo,2007,Petrol,Red,11.33
C28354,Honda,Nexon,2017,Hybrid,Blue,18.26
C28355,Kia,Creta,2024,Diesel,Grey,18.28
C28356,Maruti,Duster,2023,Diesel,White,13.45
C28357,Toyota,Ecosport,2017,Petrol,Silver,23.59
C28358,Hyundai,Polo,2022,CNG,Yellow,22.85
C28359,Renault,Nexon,2024,CNG,Yellow,19.44
C28360,Maruti,Ecosport,2005,Electric,Blue,19.55
C28361,Kia,Polo,2013,Petrol,Blue,16.05
C28362,Honda,Polo,2018,CNG,White,18.21
C28363,Ford,XUV500,2009,Hybrid,Black,10.16
C28364,Ford,City,2011,Electric,Black,11.1
C28365,Kia,Nexon,2012,Diesel,Yellow,24.77
C28366,Tata,XUV500,2006,Electric,Red,18.53
C28367,Mahindra,Innova,2019,CNG,Black,17.85
C28368,Maruti,Duster,2019,Petrol,Blue,23.6
C28369,Tata,XUV500,2008,CNG,Black,23.43
C28370,Honda,Swift,2018,Petrol,Blue,20.98
C28371,Kia,Ecosport,2015,Petrol,Yellow,22.07
C28372,Ford,Swift,2014,Diesel,Grey,10.98
C28373,Maruti,Swift,2015,Diesel,Yellow,18.87
C28374,Mahindra,Creta,2021,Petrol,Red,12
C28375,Hyundai,City,2020,Electric,Yellow,12.96
C28376,Renault,Ecosport,2011,CNG,Yellow,15.25
C28377,Hyundai,City,2013,CNG,Grey,21.3
C28378,Kia,Polo,2022,Petrol,Yellow,20.8
C28379,Ford,Swift,2007,Diesel,White,20.75
C28380,Volkswagen,XUV500,2006,Hybrid,Black,14.2
C28381,Mahindra,Creta,2014,Electric,Yellow,23.88
C28382,Maruti,Duster,2016,CNG,Blue,16.84
C28383,Kia,Swift,2013,Electric,Black,16.05
C28384,Volkswagen,Creta,2021,CNG,Red,16.76
C28385,Maruti,Innova,2018,CNG,Grey,21.03
C28386,Renault,Ecosport,2010,Diesel,Green,24.32
C28387,Renault,Ecosport,2008,Petrol,Green,20.66
C28388,Toyota,Ecosport,2008,CNG,White,17.94
C28389,Volkswagen,Swift,2005,Hybrid,Silver,17.69
C28390,Volkswagen,Duster,2018,Electric,Red,12.61
C28391,Mahindra,Nexon,2022,CNG,Black,16.04
C28392,Mahindra,Swift,2007,Petrol,Red,10.22
C28393,Mahindra,Polo,2019,Hybrid,Silver,20.8
C28394,Tata,Seltos,2014,Diesel,Black,19.35
C28395,Toyota,Creta,2006,Hybrid,Grey,15.07
C28396,Maruti,XUV500,2021,Hybrid,White,11.02
C28397,Volkswagen,Creta,2011,CNG,Green,22.49
C28398,Renault,Ecosport,2022,Petrol,Grey,17.76
C28399,Hyundai,Nexon,2006,Electric,Yellow,12.91
C28400,Renault,Creta,2016,CNG,Grey,22.4
C28401,Kia,City,2007,CNG,Grey,12.59
C28402,Volkswagen,Swift,2017,Diesel,Black,13.46
C28403,Honda,Creta,2013,Diesel,Grey,11.43
C28404,Maruti,Seltos,2024,Diesel,White,16.68
C28405,Renault,Nexon,2014,Petrol,Red,19.99
C28406,Renault,XUV500,2007,CNG,Green,24.9
C28407,Maruti,XUV500,2007,Hybrid,Blue,12.96
C28408,Mahindra,Creta,2016,Hybrid,Blue,15.7
C28409,Ford,City,2019,Diesel,Silver,14.32
C28410,Ford,Creta,2007,Electric,Black,22.97
C28411,Honda,XUV500,2008,CNG,Green,15.43
C28412,Ford,XUV500,2021,Electric,Green,22.15
C28413,Honda,Duster,2022,Petrol,Green,24.11
C28414,Tata,Swift,2014,CNG,White,19.99
C28415,Tata,Nexon,2021,Petrol,Grey,19.68
C28416,Volkswagen,City,2012,Petrol,Black,23.49
C28417,Mahindra,City,2013,Petrol,Green,22.05
C28418,Renault,Creta,2018,Hybrid,Grey,14.89
C28419,Hyundai,Innova,2008,Diesel,Silver,19.87
C28420,Renault,Seltos,2020,Electric,Red,22.48
C28421,Mahindra,Polo,2011,CNG,Green,18.44
C28422,Toyota,Seltos,2013,CNG,Yellow,12.11
C28423,Toyota,City,2012,Electric,Grey,12.11
C28424,Volkswagen,Duster,2009,Hybrid,White,18.31
C28425,Tata,Innova,2010,CNG,Black,14.47
C28426,Toyota,XUV500,2011,CNG,Black,10.05
C28427,Ford,Swift,2023,Electric,Green,19.14
C28428,Maruti,Polo,2024,Electric,Yellow,24.93
C28429,Maruti,XUV500,2012,Hybrid,Silver,21.53
C28430,Renault,City,2017,Electric,Grey,19.39
C28431,Hyundai,Innova,2020,Diesel,White,10.06
C28432,Mahindra,Innova,2024,CNG,Grey,15.01
C28433,Renault,Nexon,2014,Electric,Silver,15.4
C28434,Maruti,City,2009,Hybrid,Grey,23.91
C28435,Maruti,City,2021,Diesel,White,16.02
C28436,Hyundai,Innova,2005,CNG,Green,23.04
C28437,Volkswagen,Innova,2011,Petrol,Silver,10.21
C28438,Renault,Polo,2010,Electric,Black,11.32
C28439,Tata,XUV500,2011,Electric,Yellow,13.48
C28440,Kia,Swift,2006,Electric,Black,21.07
C28441,Renault,Swift,2013,CNG,Black,12.81
C28442,Kia,Polo,2006,Electric,Silver,11.97
C28443,Maruti,Polo,2006,Diesel,Grey,14.73
C28444,Hyundai,Innova,2007,Petrol,Red,15.4
C28445,Hyundai,Swift,2022,Electric,White,10.64
C28446,Hyundai,Swift,2015,Hybrid,Yellow,12.5
C28447,Hyundai,Nexon,2008,Electric,Yellow,10.86
C28448,Volkswagen,Seltos,2007,Electric,Yellow,22.08
C28449,Mahindra,Ecosport,2019,Hybrid,Silver,24.48
C28450,Honda,XUV500,2008,Hybrid,Blue,11.44
C28451,Kia,Ecosport,2011,Electric,Yellow,20.5
C28452,Mahindra,Duster,2021,Petrol,Red,20.6
C28453,Ford,Duster,2020,Electric,Black,11.36
C28454,Volkswagen,Duster,2021,Diesel,Silver,12.88
C28455,Hyundai,Innova,2023,Diesel,Grey,24.49
C28456,Kia,Duster,2016,CNG,Silver,21.97
C28457,Toyota,Polo,2005,Diesel,Black,23.76
C28458,Renault,City,2017,Hybrid,Green,13.69
C28459,Tata,Nexon,2014,CNG,Grey,17.01
C28460,Toyota,Nexon,2007,Diesel,Black,11.18
C28461,Ford,Seltos,2010,Hybrid,White,21.86
C28462,Ford,City,2015,Petrol,Yellow,18.57
C28463,Ford,Ecosport,2006,Electric,Blue,20.54
C28464,Hyundai,XUV500,2005,Electric,Blue,24.14
C28465,Tata,XUV500,2015,Hybrid,White,22.73
C28466,Toyota,Duster,2005,Diesel,Silver,20.82
C28467,Mahindra,Nexon,2024,Hybrid,Red,23.43
C28468,Kia,Creta,2011,Hybrid,Silver,13.52
C28469,Volkswagen,Swift,2017,Petrol,Green,20.59
C28470,Hyundai,City,2013,Hybrid,Green,12.05
C28471,Maruti,Seltos,2020,CNG,Silver,15.34
C28472,Hyundai,Swift,2024,Electric,White,13.45
C28473,Volkswagen,Swift,2009,Diesel,Silver,11.98
C28474,Tata,Polo,2021,Petrol,Black,14.04
C28475,Renault,Polo,2007,Petrol,Blue,20.45
C28476,Volkswagen,Nexon,2013,Hybrid,Blue,17.29
C28477,Maruti,XUV500,2014,Petrol,Blue,12.5
C28478,Renault,Nexon,2009,Electric,White,12.71
C28479,Toyota,XUV500,2007,CNG,Blue,20.14
C28480,Tata,City,2017,Hybrid,Black,22.98
C28481,Maruti,Nexon,2013,Petrol,Green,14.01
C28482,Tata,Polo,2016,Petrol,White,17.59
C28483,Toyota,Duster,2022,Petrol,Green,12.32
C28484,Renault,XUV500,2007,CNG,Yellow,21.48
C28485,Ford,XUV500,2019,Electric,Grey,15.15
C28486,Honda,Innova,2019,Electric,Red,17.83
C28487,Mahindra,Polo,2017,Electric,Blue,13.53
C28488,Hyundai,Seltos,2006,Petrol,Red,10.31
C28489,Volkswagen,Seltos,2007,Diesel,Green,22.93
C28490,Tata,XUV500,2010,Petrol,Yellow,13.07
C28491,Maruti,Seltos,2007,Electric,Yellow,10.51
C28492,Renault,Ecosport,2021,CNG,White,21.57
C28493,Tata,Nexon,2018,Electric,White,12.26
C28494,Maruti,Duster,2009,Diesel,Silver,20.88
C28495,Renault,Innova,2014,Diesel,Black,15.58
C28496,Kia,Seltos,2018,Petrol,Green,21.25
C28497,Kia,Polo,2014,Hybrid,Silver,21.95
C28498,Kia,Duster,2023,CNG,Grey,20.35
C28499,Honda,Polo,2005,Petrol,Black,22.21
C28500,Toyota,Swift,2018,CNG,Green,16.68
C28501,Volkswagen,Polo,2019,Petrol,White,15.79
C28502,Hyundai,Ecosport,2011,CNG,Grey,16.51
C28503,Kia,Polo,2019,CNG,Silver,19.66
C28504,Ford,Polo,2015,CNG,Black,21.22
C28505,Tata,Seltos,2018,Petrol,Red,11.94
C28506,Maruti,Polo,2015,CNG,Red,22.19
C28507,Honda,Creta,2014,Petrol,Green,11.06
C28508,Kia,Ecosport,2024,Diesel,Silver,17.43
C28509,Mahindra,Polo,2022,Petrol,Black,16.6
C28510,Hyundai,City,2013,Diesel,Silver,24.23
C28511,Renault,Innova,2010,Diesel,Grey,24.52
C28512,Toyota,Duster,2007,Petrol,White,19.43
C28513,Toyota,Ecosport,2009,CNG,Grey,23.4
C28514,Ford,Nexon,2010,Hybrid,Grey,23.41
C28515,Kia,Innova,2005,Petrol,Yellow,17.32
C28516,Toyota,Nexon,2020,CNG,Silver,17.67
C28517,Kia,Innova,2015,CNG,Silver,14.17
C28518,Tata,Nexon,2010,Electric,Grey,16.04
C28519,Honda,City,2021,Diesel,Yellow,13.33
C28520,Toyota,Seltos,2007,Hybrid,Grey,13.04
C28521,Kia,Innova,2016,Electric,Silver,14.75
C28522,Hyundai,Seltos,2012,Petrol,Blue,20.54
C28523,Honda,Nexon,2023,Hybrid,Black,19.75
C28524,Mahindra,Duster,2020,Electric,Yellow,12.15
C28525,Tata,Creta,2022,CNG,Green,21.19
C28526,Ford,Nexon,2014,Electric,Silver,19.54
C28527,Ford,Ecosport,2013,Hybrid,Green,12.07
C28528,Kia,Ecosport,2022,Petrol,Green,22.09
C28529,Maruti,Duster,2012,Petrol,Green,10.87
C28530,Tata,Nexon,2024,Electric,Black,21.79
C28531,Kia,Creta,2019,Diesel,White,11
C28532,Renault,Duster,2008,Hybrid,Grey,21.47
C28533,Volkswagen,Nexon,2009,Petrol,Grey,23.17
C28534,Ford,Ecosport,2015,Hybrid,White,15.41
C28535,Hyundai,XUV500,2013,Hybrid,Grey,16.51
C28536,Hyundai,Nexon,2005,Hybrid,Yellow,24.72
C28537,Hyundai,Seltos,2023,Hybrid,White,10.11
C28538,Maruti,Swift,2015,Electric,Grey,22.89
C28539,Kia,Polo,2019,Electric,Silver,11.13
C28540,Tata,XUV500,2012,Electric,Blue,14.4
C28541,Kia,Creta,2021,Electric,Red,18.36
C28542,Volkswagen,Innova,2022,Hybrid,Red,24.03
C28543,Volkswagen,XUV500,2024,Petrol,Silver,11.37
C28544,Maruti,Nexon,2014,CNG,White,16.86
C28545,Honda,Polo,2014,Diesel,White,12.87
C28546,Tata,XUV500,2011,Hybrid,White,23.71
C28547,Mahindra,Innova,2024,Electric,Silver,20.92
C28548,Honda,Nexon,2021,Hybrid,Black,17.2
C28549,Ford,Polo,2020,Diesel,Yellow,23.5
C28550,Toyota,XUV500,2011,Diesel,Red,20.61
C28551,Kia,Innova,2017,CNG,Red,12.55
C28552,Hyundai,Polo,2008,CNG,Blue,25
C28553,Ford,City,2006,Diesel,Yellow,22.11
C28554,Renault,Ecosport,2010,Diesel,Yellow,18.34
C28555,Ford,Creta,2009,CNG,Yellow,12.97
C28556,Hyundai,Seltos,2009,CNG,Black,23.89
C28557,Honda,XUV500,2021,Hybrid,Black,13.24
C28558,Volkswagen,Creta,2019,CNG,Yellow,10.61
C28559,Hyundai,Swift,2016,Petrol,Grey,16.36
C28560,Kia,Polo,2024,CNG,Blue,19.07
C28561,Volkswagen,City,2009,CNG,Silver,20.97
C28562,Hyundai,Nexon,2008,CNG,Green,17.65
C28563,Kia,Creta,2019,Petrol,Green,17.75
C28564,Mahindra,City,2013,Petrol,Silver,16.93
C28565,Kia,Creta,2005,Hybrid,Yellow,11.65
C28566,Volkswagen,Innova,2012,Petrol,Blue,15.02
C28567,Volkswagen,City,2010,Electric,Red,23.97
C28568,Kia,Polo,2008,CNG,Black,23.47
C28569,Tata,City,2015,Petrol,Yellow,11.04
C28570,Hyundai,City,2022,CNG,Yellow,24.64
C28571,Renault,Innova,2011,Electric,Yellow,17.44
C28572,Renault,Nexon,2017,Electric,Red,10.1
C28573,Toyota,Seltos,2019,Diesel,Black,22.48
C28574,Hyundai,XUV500,2023,Petrol,Blue,13.54
C28575,Ford,Swift,2018,CNG,Black,20.41
C28576,Honda,Innova,2007,Diesel,Black,14.93
C28577,Hyundai,City,2016,Electric,Silver,16.64
C28578,Honda,Ecosport,2009,Hybrid,Yellow,14.66
C28579,Renault,Polo,2013,Diesel,Yellow,22.03
C28580,Hyundai,Nexon,2008,Diesel,Black,18.52
C28581,Kia,Polo,2006,Diesel,Silver,23.95
C28582,Volkswagen,Seltos,2006,Diesel,White,10.37
C28583,Honda,Innova,2014,CNG,Blue,10.24
C28584,Tata,Duster,2018,Diesel,Grey,15.46
C28585,Ford,Seltos,2006,CNG,White,19.82
C28586,Kia,City,2011,Electric,Blue,15.67
C28587,Toyota,Duster,2009,CNG,White,16.19
C28588,Hyundai,Ecosport,2023,Electric,Red,14.29
C28589,Renault,Innova,2017,Petrol,Black,18.94
C28590,Ford,Swift,2022,Diesel,Green,13.74
C28591,Toyota,Swift,2022,Hybrid,Green,12.66
C28592,Maruti,Nexon,2024,Diesel,Blue,12.42
C28593,Maruti,Innova,2022,Diesel,Silver,18.22
C28594,Kia,Ecosport,2006,Petrol,Grey,15.31
C28595,Toyota,Duster,2015,Electric,Red,18.85
C28596,Toyota,Duster,2006,Electric,Red,19.48
C28597,Renault,City,2017,Hybrid,Green,10.53
C28598,Volkswagen,XUV500,2024,Petrol,Grey,10.05
C28599,Honda,Nexon,2021,CNG,Black,14.1
C28600,Tata,Creta,2012,CNG,Yellow,12.7
C28601,Renault,XUV500,2021,Electric,Yellow,11.76
C28602,Maruti,Polo,2020,Electric,White,19.79
C28603,Ford,Nexon,2020,CNG,Red,21.64
C28604,Volkswagen,Swift,2005,Petrol,Silver,20.17
C28605,Volkswagen,XUV500,2014,Electric,Green,13.74
C28606,Tata,XUV500,2012,Petrol,Red,23.37
C28607,Honda,Nexon,2005,Electric,Black,19.08
C28608,Tata,Creta,2012,Hybrid,Yellow,19.16
C28609,Hyundai,Swift,2009,Electric,Yellow,20.53
C28610,Kia,Seltos,2010,CNG,Green,24.53
C28611,Maruti,Nexon,2011,Electric,Black,13.49
C28612,Tata,Polo,2019,Hybrid,Green,22.19
C28613,Toyota,Innova,2007,Electric,White,16.47
C28614,Mahindra,XUV500,2019,Diesel,Blue,11.15
C28615,Ford,Swift,2010,Petrol,Green,10.04
C28616,Kia,Creta,2017,Hybrid,Grey,22.95
C28617,Honda,Creta,2005,Petrol,Red,11.35
C28618,Mahindra,Innova,2019,Petrol,Blue,15.89
C28619,Maruti,Innova,2011,Electric,Black,17.31
C28620,Kia,Creta,2015,CNG,Grey,10.96
C28621,Renault,Nexon,2005,Petrol,White,24.63
C28622,Kia,City,2019,Electric,White,18.64
C28623,Mahindra,Creta,2023,Diesel,White,22.22
C28624,Renault,Creta,2006,Hybrid,Grey,24.87
C28625,Renault,Seltos,2014,Hybrid,Grey,12.24
C28626,Maruti,Duster,2007,Diesel,White,16.74
C28627,Hyundai,Ecosport,2020,Hybrid,Silver,20.01
C28628,Tata,Ecosport,2007,Diesel,Silver,16.14
C28629,Kia,Nexon,2021,Petrol,Black,15.58
C28630,Honda,Duster,2013,Petrol,White,14.25
C28631,Honda,Duster,2013,CNG,Blue,21.9
C28632,Mahindra,Swift,2023,Petrol,White,19.26
C28633,Toyota,Swift,2017,CNG,Black,19.55
C28634,Maruti,Polo,2013,Electric,Blue,11.64
C28635,Volkswagen,Seltos,2009,CNG,Blue,18.64
C28636,Kia,Ecosport,2013,CNG,Grey,11.4
C28637,Renault,Duster,2021,CNG,Grey,18.13
C28638,Ford,Creta,2012,Hybrid,Red,12.97
C28639,Maruti,City,2021,Electric,Blue,16.55
C28640,Mahindra,XUV500,2010,Diesel,Black,12.48
C28641,Tata,Swift,2021,Petrol,Silver,11.68
C28642,Honda,Seltos,2020,CNG,Yellow,11.03
C28643,Toyota,Ecosport,2018,Hybrid,Black,10.54
C28644,Ford,City,2022,Hybrid,Blue,23.98
C28645,Mahindra,Creta,2015,Diesel,Grey,19.34
C28646,Maruti,Creta,2013,Diesel,Red,24
C28647,Toyota,XUV500,2019,Petrol,Grey,18.47
C28648,Volkswagen,Polo,2018,CNG,Green,21.59
C28649,Hyundai,Creta,2014,Petrol,Green,19.52
C28650,Kia,Polo,2018,Hybrid,Silver,13.91
C28651,Volkswagen,Polo,2019,Hybrid,Red,18.09
C28652,Renault,XUV500,2007,Hybrid,Silver,12.79
C28653,Kia,Duster,2009,Electric,White,21.94
C28654,Tata,Swift,2023,CNG,Red,13.96
C28655,Tata,Duster,2021,Diesel,Green,23.75
C28656,Hyundai,Ecosport,2018,Hybrid,Red,22.55
C28657,Hyundai,Seltos,2016,Hybrid,White,12.9
C28658,Renault,Duster,2017,Electric,Yellow,15.54
C28659,Honda,Swift,2011,CNG,Green,17.4
C28660,Hyundai,Ecosport,2007,CNG,Grey,16.27
C28661,Hyundai,XUV500,2006,CNG,Yellow,15.58
C28662,Hyundai,City,2021,Electric,Green,15.86
C28663,Tata,City,2013,Electric,Red,23.51
C28664,Maruti,Seltos,2019,CNG,White,12.57
C28665,Toyota,XUV500,2022,Electric,Yellow,18.91
C28666,Volkswagen,Nexon,2011,Hybrid,Blue,20.37
C28667,Tata,Polo,2005,Diesel,Silver,12.87
C28668,Renault,Ecosport,2019,Diesel,White,20.22
C28669,Toyota,Innova,2005,Diesel,Blue,14.23
C28670,Mahindra,Polo,2014,Electric,Blue,17.78
C28671,Volkswagen,XUV500,2009,Diesel,Green,23.68
C28672,Renault,Swift,2014,Electric,Grey,15.93
C28673,Honda,XUV500,2022,CNG,White,13.16
C28674,Honda,City,2016,Petrol,Red,10.78
C28675,Volkswagen,Polo,2023,Diesel,Silver,23.26
C28676,Ford,Duster,2017,Diesel,Red,18.8
C28677,Kia,Innova,2017,Hybrid,Grey,12.62
C28678,Mahindra,Innova,2022,Electric,White,23.77
C28679,Mahindra,XUV500,2006,Electric,White,19.3
C28680,Honda,Seltos,2010,Electric,Silver,16.09
C28681,Renault,Seltos,2016,Electric,Blue,21.85
C28682,Mahindra,Ecosport,2024,Petrol,Blue,22.4
C28683,Honda,Innova,2023,Electric,Grey,21
C28684,Kia,Ecosport,2009,CNG,Silver,23.18
C28685,Honda,Creta,2022,Hybrid,Yellow,16.84
C28686,Honda,Duster,2008,CNG,Blue,17.67
C28687,Ford,Creta,2013,Petrol,Red,23.96
C28688,Renault,City,2021,CNG,White,13.77
C28689,Tata,Swift,2006,Diesel,Grey,21.62
C28690,Tata,Ecosport,2010,Electric,Red,13.03
C28691,Mahindra,Duster,2024,Petrol,Green,22
C28692,Ford,XUV500,2017,Hybrid,Black,18.95
C28693,Maruti,Swift,2015,Diesel,Green,21.86
C28694,Hyundai,Creta,2005,Petrol,Red,15.46
C28695,Ford,Innova,2013,Petrol,Green,13.51
C28696,Honda,XUV500,2006,CNG,Yellow,12.22
C28697,Ford,Swift,2013,Diesel,White,22.66
C28698,Ford,Creta,2016,Petrol,Grey,22.38
C28699,Toyota,City,2019,Diesel,Black,14.48
C28700,Mahindra,Innova,2023,Petrol,White,17.83
C28701,Hyundai,Duster,2014,Hybrid,Yellow,18.85
C28702,Toyota,Seltos,2009,Hybrid,Red,19.53
C28703,Volkswagen,Nexon,2013,CNG,White,15.54
C28704,Mahindra,Swift,2014,CNG,Silver,16.13
C28705,Maruti,Creta,2015,Hybrid,Red,24.64
C28706,Honda,Seltos,2021,Hybrid,Black,22.05
C28707,Maruti,Polo,2022,Diesel,Silver,16.96
C28708,Tata,Swift,2024,Petrol,Black,22.59
C28709,Volkswagen,XUV500,2023,Diesel,Green,20.99
C28710,Volkswagen,Duster,2017,Electric,Silver,21.87
C28711,Toyota,XUV500,2014,Diesel,Black,23.83
C28712,Honda,XUV500,2014,CNG,Yellow,24.62
C28713,Renault,Ecosport,2017,Petrol,Silver,16.7
C28714,Volkswagen,Nexon,2021,Hybrid,White,17.06
C28715,Kia,Creta,2010,Electric,Silver,12.37
C28716,Mahindra,Seltos,2012,Diesel,White,13.97
C28717,Maruti,Polo,2022,Electric,Red,22.22
C28718,Honda,Seltos,2013,Electric,Blue,10.26
C28719,Ford,Nexon,2023,Diesel,Yellow,11.72
C28720,Renault,Swift,2024,CNG,Black,12.42
C28721,Honda,Creta,2013,CNG,Yellow,22.97
C28722,Maruti,Innova,2020,Diesel,Red,20.79
C28723,Kia,City,2006,CNG,Red,16
C28724,Renault,XUV500,2009,CNG,Yellow,21.85
C28725,Renault,Swift,2009,Hybrid,Silver,10.49
C28726,Renault,XUV500,2013,Electric,Yellow,12.76
C28727,Volkswagen,Nexon,2014,Diesel,Black,21.34
C28728,Honda,XUV500,2006,Electric,Grey,24.84
C28729,Renault,Creta,2006,CNG,Grey,12.43
C28730,Kia,Creta,2014,CNG,Green,13.35
C28731,Honda,Ecosport,2006,Petrol,Blue,20.46
C28732,Kia,Ecosport,2014,Hybrid,Green,18.74
C28733,Volkswagen,Creta,2020,Petrol,Red,18.86
C28734,Volkswagen,Creta,2010,Hybrid,Grey,10.54
C28735,Hyundai,Polo,2007,CNG,Grey,24.84
C28736,Ford,City,2014,Electric,Green,11.96
C28737,Tata,Innova,2019,Diesel,Silver,21.62
C28738,Maruti,City,2015,CNG,Silver,23.18
C28739,Renault,Seltos,2009,Diesel,Blue,17.92
C28740,Maruti,Creta,2012,Electric,Black,14.72
C28741,Mahindra,Seltos,2009,CNG,Grey,13.78
C28742,Maruti,City,2021,Diesel,Grey,10.87
C28743,Tata,City,2020,Electric,Silver,12.21
C28744,Maruti,Ecosport,2014,Petrol,Black,19.18
C28745,Maruti,XUV500,2009,Hybrid,Blue,18.44
C28746,Honda,Nexon,2018,Electric,Yellow,10.2
C28747,Honda,Swift,2010,Electric,Grey,17.93
C28748,Toyota,Innova,2018,Electric,Silver,20.97
C28749,Honda,Seltos,2013,CNG,White,10.46
C28750,Tata,Innova,2012,Electric,Black,14.86
C28751,Honda,Duster,2010,CNG,White,21.41
C28752,Maruti,Seltos,2017,Hybrid,Grey,24.56
C28753,Honda,Nexon,2015,Electric,Yellow,14.34
C28754,Kia,Nexon,2012,Hybrid,Grey,10.57
C28755,Hyundai,Seltos,2009,Hybrid,Green,12.6
C28756,Toyota,Nexon,2014,Hybrid,Silver,18.48
C28757,Toyota,City,2022,Electric,Grey,12.97
C28758,Toyota,Innova,2006,Hybrid,Blue,20.42
C28759,Hyundai,Duster,2016,Electric,Yellow,10.44
C28760,Volkswagen,Polo,2022,Petrol,Grey,18.96
C28761,Tata,Duster,2022,CNG,Silver,12.49
C28762,Tata,Creta,2019,CNG,Grey,14.48
C28763,Toyota,City,2021,Hybrid,Red,15.6
C28764,Mahindra,Creta,2017,Electric,Green,22.12
C28765,Ford,Duster,2017,CNG,Yellow,23.1
C28766,Hyundai,Nexon,2005,Hybrid,Yellow,12.97
C28767,Kia,Innova,2007,Electric,Yellow,19.11
C28768,Kia,Nexon,2020,Hybrid,White,23.37
C28769,Toyota,Innova,2007,Hybrid,Green,12.41
C28770,Kia,Innova,2006,Electric,Red,18.89
C28771,Mahindra,Creta,2007,Electric,Silver,10.2
C28772,Maruti,Innova,2008,CNG,Green,19.65
C28773,Maruti,Polo,2005,CNG,Black,24.53
C28774,Maruti,Creta,2018,Diesel,Red,23.59
C28775,Tata,Nexon,2016,CNG,Green,18.58
C28776,Hyundai,Polo,2012,Hybrid,Red,11.47
C28777,Renault,Nexon,2007,Hybrid,Grey,20.27
C28778,Tata,Seltos,2018,Petrol,Red,14.89
C28779,Hyundai,Ecosport,2006,CNG,Silver,12.33
C28780,Maruti,Ecosport,2016,Hybrid,Silver,10.86
C28781,Volkswagen,Duster,2016,Diesel,Grey,18.39
C28782,Honda,Duster,2015,Electric,White,11.34
C28783,Renault,Swift,2007,Diesel,Blue,24.09
C28784,Volkswagen,Nexon,2016,Hybrid,Black,12.83
C28785,Volkswagen,Innova,2013,Electric,Green,11.08
C28786,Volkswagen,Ecosport,2009,Electric,Silver,13.22
C28787,Toyota,Nexon,2017,Diesel,White,16.74
C28788,Toyota,XUV500,2006,Electric,Red,15.77
C28789,Toyota,Innova,2008,Hybrid,Black,15.29
C28790,Ford,XUV500,2020,Hybrid,Black,17.88
C28791,Tata,Swift,2005,Petrol,Grey,19.86
C28792,Honda,XUV500,2020,Petrol,Yellow,10.5
C28793,Maruti,City,2023,Diesel,Black,24.29
C28794,Hyundai,Polo,2022,Diesel,Black,23.64
C28795,Volkswagen,Ecosport,2016,Diesel,Blue,12.72
C28796,Kia,Innova,2012,Electric,Green,11.02
C28797,Tata,Polo,2011,Electric,Silver,19.15
C28798,Mahindra,Innova,2018,Electric,Red,17.62
C28799,Renault,Seltos,2014,Petrol,Blue,10.11
C28800,Kia,XUV500,2012,CNG,Blue,13.17
C28801,Renault,Seltos,2015,Electric,Silver,11.9
C28802,Mahindra,XUV500,2005,CNG,Red,10.41
C28803,Tata,Duster,2009,Diesel,Green,19.99
C28804,Toyota,Swift,2008,Hybrid,Grey,12.51
C28805,Ford,XUV500,2022,CNG,White,14.67
C28806,Maruti,Ecosport,2009,Petrol,Red,15.17
C28807,Tata,Nexon,2018,Petrol,Green,20.09
C28808,Honda,Seltos,2014,Petrol,White,17.92
C28809,Renault,Polo,2019,Diesel,White,12.22
C28810,Hyundai,Duster,2007,CNG,Silver,18.67
C28811,Mahindra,Creta,2009,Hybrid,Silver,20.92
C28812,Tata,Innova,2022,Diesel,Green,14.66
C28813,Hyundai,Duster,2011,Petrol,White,10.3
C28814,Kia,Seltos,2017,Petrol,White,17.88
C28815,Honda,Innova,2014,Petrol,White,16.43
C28816,Tata,Creta,2008,Electric,Black,12.92
C28817,Maruti,XUV500,2014,Electric,Silver,12.07
C28818,Honda,Seltos,2011,CNG,Blue,16.33
C28819,Ford,Seltos,2009,Diesel,White,13.27
C28820,Honda,Innova,2018,CNG,Blue,11.74
C28821,Honda,Nexon,2024,Electric,Black,15.59
C28822,Honda,Seltos,2023,Electric,Red,17.83
C28823,Hyundai,Swift,2014,Electric,Red,23.14
C28824,Renault,XUV500,2009,Electric,Blue,18.07
C28825,Ford,Duster,2009,Hybrid,Yellow,24.9
C28826,Kia,Creta,2020,Petrol,White,22.17
C28827,Hyundai,Creta,2014,Petrol,Red,24.45
C28828,Tata,City,2012,Petrol,Black,13.02
C28829,Tata,Swift,2011,Diesel,Yellow,24.07
C28830,Toyota,Polo,2014,Electric,Red,15.98
C28831,Volkswagen,Innova,2013,Hybrid,Green,19.11
C28832,Ford,XUV500,2008,CNG,Red,21.57
C28833,Ford,Nexon,2020,CNG,Red,16.47
C28834,Maruti,Duster,2015,CNG,Grey,14.55
C28835,Ford,Creta,2022,Diesel,Green,20.04
C28836,Hyundai,Duster,2009,Petrol,Silver,10.16
C28837,Renault,Duster,2008,Electric,Yellow,14.18
C28838,Tata,Duster,2020,Hybrid,Green,12.63
C28839,Volkswagen,Duster,2014,CNG,Grey,11.22
